Customer_ID,Signup_Date,Plan,Region,Acquisition_Channel,Monthly_Revenue,Support_Tickets,Usage_Score,Satisfaction_Score,Tenure_Months,Churned,Churn_Date,Churn_Reason
CUST-8361,2025-06-11,Pro,West,Social Media,1499,1,65.0,8.2,6,False,,
CUST-8362,2025-06-11,Enterprise,East,Referral,4999,5,33.1,6.8,6,False,,
CUST-8363,2025-06-11,Enterprise,South,Referral,4999,2,70.4,8.2,6,False,,
CUST-8364,2025-06-12,Pro,East,Organic Search,1499,3,89.7,7.1,6,False,,
CUST-8365,2025-06-12,Basic,East,Social Media,499,3,73.7,9.6,6,False,,
CUST-8366,2025-06-12,Pro,West,Social Media,1499,3,75.1,7.6,0,True,2025-06-12,No longer needed
CUST-8367,2025-06-12,Basic,South,Social Media,499,3,79.9,6.8,6,False,,
CUST-8368,2025-06-12,Pro,North,Organic Search,1499,2,92.9,10.0,6,False,,
CUST-8369,2025-06-12,Basic,East,Paid Ads,499,1,43.5,3.4,6,False,,
CUST-8370,2025-06-13,Basic,South,Partnership,499,2,92.1,7.1,1,True,2025-07-13,Low product usage
CUST-8371,2025-06-13,Basic,East,Organic Search,499,2,69.9,3.0,2,True,2025-08-12,Low product usage
CUST-8372,2025-06-13,Pro,North,Referral,1499,1,68.6,6.9,6,False,,
CUST-8373,2025-06-13,Pro,North,Organic Search,1499,2,58.1,9.0,6,False,,
CUST-8374,2025-06-13,Enterprise,North,Social Media,4999,2,58.2,6.0,6,False,,
CUST-8375,2025-06-13,Basic,West,Organic Search,499,3,75.1,7.5,6,False,,
CUST-8376,2025-06-13,Basic,East,Partnership,499,2,98.9,7.7,6,False,,
CUST-8377,2025-06-13,Basic,West,Organic Search,499,3,90.1,4.0,5,True,2025-11-12,Missing features
CUST-8378,2025-06-13,Basic,West,Organic Search,499,1,60.1,7.0,6,False,,
CUST-8379,2025-06-13,Enterprise,West,Social Media,4999,3,80.2,4.8,6,False,,
CUST-8380,2025-06-13,Pro,North,Organic Search,1499,7,66.1,4.9,6,True,2025-12-12,Missing features
CUST-8381,2025-06-13,Pro,South,Organic Search,1499,2,56.9,8.1,6,False,,
CUST-8382,2025-06-13,Enterprise,South,Referral,4999,1,15.9,5.3,4,True,2025-10-12,Too expensive
CUST-8383,2025-06-14,Basic,South,Referral,499,2,22.0,9.9,6,False,,
CUST-8384,2025-06-14,Basic,East,Paid Ads,499,3,77.4,6.6,4,True,2025-10-13,No longer needed
CUST-8385,2025-06-14,Basic,West,Social Media,499,2,73.7,7.2,6,False,,
CUST-8386,2025-06-14,Basic,North,Paid Ads,499,1,84.6,6.8,6,False,,
CUST-8387,2025-06-14,Pro,North,Paid Ads,1499,2,54.3,5.7,4,True,2025-10-13,Poor support experience
CUST-8388,2025-06-14,Pro,South,Referral,1499,2,43.2,5.1,6,False,,
CUST-8389,2025-06-14,Basic,South,Social Media,499,4,47.8,5.8,6,False,,
CUST-8390,2025-06-14,Basic,South,Social Media,499,0,97.9,7.2,6,False,,
CUST-8391,2025-06-15,Pro,North,Organic Search,1499,3,62.8,5.5,6,False,,
CUST-8392,2025-06-15,Pro,South,Paid Ads,1499,2,30.3,6.7,6,False,,
CUST-8393,2025-06-15,Enterprise,South,Paid Ads,4999,1,31.5,6.7,6,False,,
CUST-8394,2025-06-15,Pro,South,Paid Ads,1499,3,66.7,5.1,6,False,,
CUST-8395,2025-06-15,Basic,East,Organic Search,499,4,64.0,9.0,6,False,,
CUST-8396,2025-06-15,Enterprise,West,Organic Search,4999,2,46.1,5.2,6,False,,
CUST-8397,2025-06-15,Pro,South,Paid Ads,1499,2,23.3,8.4,6,False,,
CUST-8398,2025-06-15,Basic,East,Social Media,499,2,91.2,8.5,6,False,,
CUST-8399,2025-06-15,Pro,North,Referral,1499,7,61.5,6.9,6,False,,
CUST-8400,2025-06-16,Basic,East,Paid Ads,499,1,51.3,6.4,0,True,2025-06-16,Missing features
CUST-8401,2025-06-16,Pro,West,Organic Search,1499,4,41.1,4.9,6,False,,
CUST-8402,2025-06-16,Basic,West,Social Media,499,2,44.3,1.1,1,True,2025-07-16,Switched to competitor
CUST-8403,2025-06-16,Basic,South,Organic Search,499,1,15.9,7.1,6,False,,
CUST-8404,2025-06-16,Enterprise,North,Referral,4999,0,49.2,7.8,6,False,,
CUST-8405,2025-06-16,Enterprise,West,Organic Search,4999,2,63.4,8.7,6,False,,
CUST-8406,2025-06-17,Enterprise,West,Organic Search,4999,0,85.0,8.3,6,False,,
CUST-8407,2025-06-17,Enterprise,West,Referral,4999,5,28.4,5.3,6,False,,
CUST-8408,2025-06-17,Pro,West,Social Media,1499,3,51.0,4.4,4,True,2025-10-16,Too expensive
CUST-8409,2025-06-17,Pro,North,Organic Search,1499,0,75.2,7.6,6,False,,
CUST-8410,2025-06-17,Basic,East,Partnership,499,2,25.6,7.3,6,False,,
CUST-8411,2025-06-17,Basic,South,Partnership,499,3,23.5,7.8,6,False,,
CUST-8412,2025-06-17,Basic,North,Organic Search,499,1,40.3,6.8,5,True,2025-11-16,Poor support experience
CUST-8413,2025-06-17,Basic,South,Paid Ads,499,4,83.9,9.6,1,True,2025-07-17,Low product usage
CUST-8414,2025-06-17,Basic,South,Paid Ads,499,4,94.2,7.5,6,False,,
CUST-8415,2025-06-18,Basic,South,Social Media,499,1,95.0,8.4,4,True,2025-10-17,Poor support experience
CUST-8416,2025-06-18,Pro,West,Social Media,1499,3,53.5,8.0,6,False,,
CUST-8417,2025-06-18,Basic,North,Referral,499,4,55.3,9.5,6,False,,
CUST-8418,2025-06-18,Basic,North,Organic Search,499,4,84.1,6.9,5,True,2025-11-17,Too expensive
CUST-8419,2025-06-19,Enterprise,North,Organic Search,4999,1,96.3,7.0,6,False,,
CUST-8420,2025-06-19,Pro,North,Organic Search,1499,1,55.6,8.2,6,False,,
CUST-8421,2025-06-19,Enterprise,South,Organic Search,4999,2,87.7,5.8,6,False,,
CUST-8422,2025-06-19,Pro,East,Social Media,1499,1,17.2,4.8,6,False,,
CUST-8423,2025-06-19,Enterprise,South,Paid Ads,4999,3,48.9,5.7,6,False,,
CUST-8424,2025-06-19,Basic,East,Social Media,499,2,51.3,6.3,3,True,2025-09-18,No longer needed
CUST-8425,2025-06-19,Basic,North,Paid Ads,499,7,39.2,7.4,6,False,,
CUST-8426,2025-06-19,Pro,South,Social Media,1499,3,67.7,7.7,6,False,,
CUST-8427,2025-06-19,Basic,North,Paid Ads,499,2,64.9,7.9,6,False,,
CUST-8428,2025-06-19,Basic,North,Organic Search,499,1,61.6,4.1,0,True,2025-06-19,Low product usage
CUST-8429,2025-06-20,Pro,South,Referral,1499,2,72.9,5.7,6,False,,
CUST-8430,2025-06-20,Basic,South,Paid Ads,499,3,10.3,9.3,6,False,,
CUST-8431,2025-06-20,Pro,South,Paid Ads,1499,2,62.5,7.6,6,False,,
CUST-8432,2025-06-20,Basic,North,Organic Search,499,0,59.1,6.7,6,False,,
CUST-8433,2025-06-20,Pro,North,Organic Search,1499,0,57.6,4.2,6,False,,
CUST-8434,2025-06-20,Pro,South,Referral,1499,2,80.6,7.3,6,False,,
CUST-8435,2025-06-20,Basic,West,Social Media,499,1,55.4,8.2,6,False,,
CUST-8436,2025-06-20,Basic,North,Social Media,499,3,66.8,8.3,6,False,,
CUST-8437,2025-06-20,Pro,West,Organic Search,1499,5,85.6,7.5,6,False,,
CUST-8438,2025-06-20,Pro,South,Social Media,1499,3,77.9,10.0,6,False,,
CUST-8439,2025-06-21,Basic,North,Social Media,499,0,63.6,10.0,6,False,,
CUST-8440,2025-06-21,Pro,West,Partnership,1499,3,87.9,7.8,6,False,,
CUST-8441,2025-06-21,Basic,South,Paid Ads,499,2,42.3,10.0,6,False,,
CUST-8442,2025-06-21,Basic,East,Paid Ads,499,3,45.3,7.8,6,False,,
CUST-8443,2025-06-21,Pro,North,Organic Search,1499,3,63.7,9.4,6,False,,
CUST-8444,2025-06-21,Pro,West,Referral,1499,2,44.7,6.9,6,False,,
CUST-8445,2025-06-21,Enterprise,East,Referral,4999,3,64.3,9.1,6,False,,
CUST-8446,2025-06-21,Basic,West,Social Media,499,0,89.4,7.5,6,False,,
CUST-8447,2025-06-22,Pro,North,Organic Search,1499,2,66.5,7.3,6,True,2025-12-21,Missing features
CUST-8448,2025-06-22,Pro,South,Organic Search,1499,3,61.8,10.0,6,False,,
CUST-8449,2025-06-22,Enterprise,South,Social Media,4999,3,80.0,8.2,6,False,,
CUST-8450,2025-06-23,Basic,West,Paid Ads,499,4,73.1,9.0,6,False,,
CUST-8451,2025-06-23,Basic,East,Organic Search,499,2,72.4,7.9,6,False,,
CUST-8452,2025-06-23,Basic,West,Referral,499,0,68.5,6.4,6,False,,
CUST-8453,2025-06-23,Basic,West,Organic Search,499,2,64.3,5.4,6,False,,
CUST-8454,2025-06-23,Enterprise,South,Paid Ads,4999,3,82.6,9.7,6,False,,
CUST-8455,2025-06-24,Pro,West,Paid Ads,1499,4,23.2,6.0,6,False,,
CUST-8456,2025-06-24,Basic,South,Social Media,499,0,70.2,3.6,6,False,,
CUST-8457,2025-06-24,Basic,East,Organic Search,499,2,53.6,7.5,1,True,2025-07-24,Missing features
CUST-8458,2025-06-24,Enterprise,East,Paid Ads,4999,0,30.2,10.0,6,False,,
CUST-8459,2025-06-24,Pro,West,Organic Search,1499,1,74.6,6.6,6,False,,
CUST-8460,2025-06-24,Enterprise,West,Organic Search,4999,2,31.1,7.9,6,False,,
CUST-8461,2025-06-24,Pro,North,Referral,1499,6,59.2,7.2,6,False,,
CUST-8462,2025-06-24,Basic,East,Referral,499,2,67.1,5.9,6,False,,
CUST-8463,2025-06-24,Basic,North,Paid Ads,499,2,45.3,6.3,6,False,,
CUST-8464,2025-06-24,Basic,East,Partnership,499,4,59.5,9.6,6,False,,
CUST-8465,2025-06-24,Basic,South,Partnership,499,1,28.4,9.6,6,False,,
CUST-8466,2025-06-24,Basic,North,Organic Search,499,1,83.3,10.0,6,False,,
CUST-8467,2025-06-24,Basic,North,Paid Ads,499,5,43.4,4.9,6,False,,
CUST-8468,2025-06-25,Basic,West,Referral,499,2,83.4,10.0,6,False,,
CUST-8469,2025-06-25,Pro,West,Organic Search,1499,0,67.7,4.9,6,False,,
CUST-8470,2025-06-25,Pro,West,Organic Search,1499,3,53.9,3.5,4,True,2025-10-24,Missing features
CUST-8471,2025-06-25,Enterprise,West,Paid Ads,4999,1,66.4,8.2,2,True,2025-08-24,Switched to competitor
CUST-8472,2025-06-25,Pro,North,Paid Ads,1499,1,84.8,9.9,6,False,,
CUST-8473,2025-06-25,Enterprise,North,Referral,4999,2,64.6,8.4,6,False,,
CUST-8474,2025-06-26,Basic,South,Referral,499,2,34.1,7.3,6,False,,
CUST-8475,2025-06-26,Basic,North,Partnership,499,1,39.2,4.9,6,False,,
CUST-8476,2025-06-26,Pro,South,Organic Search,1499,0,66.9,4.4,6,False,,
CUST-8477,2025-06-26,Basic,South,Organic Search,499,4,56.6,3.1,0,True,2025-06-26,No longer needed
CUST-8478,2025-06-26,Enterprise,North,Organic Search,4999,2,33.8,7.5,0,True,2025-06-26,Low product usage
CUST-8479,2025-06-26,Basic,East,Organic Search,499,0,80.3,6.3,6,False,,
CUST-8480,2025-06-26,Basic,North,Social Media,499,2,33.7,6.5,6,False,,
CUST-8481,2025-06-27,Pro,East,Social Media,1499,6,75.7,9.8,6,False,,
CUST-8482,2025-06-27,Enterprise,West,Social Media,4999,1,76.9,7.9,6,False,,
CUST-8483,2025-06-27,Basic,East,Paid Ads,499,3,58.1,4.2,0,True,2025-06-27,Poor support experience
CUST-8484,2025-06-27,Pro,East,Organic Search,1499,4,73.5,5.7,6,False,,
CUST-8485,2025-06-27,Pro,South,Organic Search,1499,3,32.2,6.3,6,False,,
CUST-8486,2025-06-27,Basic,East,Social Media,499,2,76.7,3.6,6,False,,
CUST-8487,2025-06-27,Basic,South,Organic Search,499,3,55.2,5.9,6,False,,
CUST-8488,2025-06-27,Enterprise,West,Referral,4999,2,50.9,4.7,5,True,2025-11-26,Missing features
CUST-8489,2025-06-27,Basic,South,Paid Ads,499,0,63.0,7.2,6,False,,
CUST-8490,2025-06-27,Enterprise,South,Referral,4999,2,40.1,9.4,4,True,2025-10-26,Switched to competitor
CUST-8491,2025-06-27,Pro,South,Social Media,1499,3,54.7,8.3,0,True,2025-06-27,Switched to competitor
CUST-8492,2025-06-27,Basic,East,Social Media,499,5,47.2,3.8,2,True,2025-08-26,Too expensive
CUST-8493,2025-06-27,Pro,South,Referral,1499,3,27.5,6.0,6,False,,
CUST-8494,2025-06-27,Basic,North,Organic Search,499,1,58.4,8.7,6,False,,
CUST-8495,2025-06-27,Basic,East,Referral,499,1,52.7,8.5,0,True,2025-06-27,Switched to competitor
CUST-8496,2025-06-28,Pro,North,Organic Search,1499,2,73.6,6.1,6,False,,
CUST-8497,2025-06-28,Pro,South,Paid Ads,1499,3,57.3,7.8,6,False,,
CUST-8498,2025-06-28,Pro,West,Organic Search,1499,2,100.0,6.6,6,False,,
CUST-8499,2025-06-28,Pro,East,Social Media,1499,4,34.4,5.8,6,False,,
CUST-8500,2025-06-28,Pro,South,Referral,1499,4,50.8,9.9,6,False,,
CUST-8501,2025-06-28,Basic,North,Organic Search,499,3,44.5,4.8,6,False,,
CUST-8502,2025-06-28,Basic,East,Paid Ads,499,3,67.0,9.5,6,False,,
CUST-8503,2025-06-28,Pro,North,Paid Ads,1499,3,16.9,3.4,6,False,,
CUST-8504,2025-06-29,Basic,South,Paid Ads,499,3,54.0,7.4,6,False,,
CUST-8505,2025-06-29,Pro,North,Paid Ads,1499,3,39.0,10.0,6,False,,
CUST-8506,2025-06-29,Basic,West,Organic Search,499,5,75.8,8.6,6,False,,
CUST-8507,2025-06-29,Pro,South,Organic Search,1499,3,67.4,8.4,6,False,,
CUST-8508,2025-06-29,Basic,South,Social Media,499,3,54.5,7.2,6,False,,
CUST-8509,2025-06-29,Pro,South,Paid Ads,1499,4,24.3,8.0,6,False,,
CUST-8510,2025-06-29,Pro,West,Referral,1499,4,74.1,4.9,6,False,,
CUST-8511,2025-06-29,Pro,West,Referral,1499,2,83.9,7.2,6,False,,
CUST-8512,2025-06-29,Pro,West,Organic Search,1499,2,55.9,7.3,6,False,,
CUST-8513,2025-06-30,Pro,West,Referral,1499,8,43.9,5.9,6,False,,
CUST-8514,2025-06-30,Pro,East,Referral,1499,3,67.4,8.5,6,False,,
CUST-8515,2025-06-30,Pro,East,Organic Search,1499,5,63.3,6.8,2,True,2025-08-29,Too expensive
CUST-8516,2025-07-01,Enterprise,South,Organic Search,4999,1,65.5,10.0,6,False,,
CUST-8517,2025-07-01,Basic,North,Organic Search,499,3,75.1,9.4,6,False,,
CUST-8518,2025-07-01,Pro,East,Paid Ads,1499,2,73.3,7.7,6,False,,
CUST-8519,2025-07-01,Enterprise,North,Organic Search,4999,1,77.0,9.0,6,False,,
CUST-8520,2025-07-01,Basic,North,Social Media,499,6,69.8,6.7,3,True,2025-09-30,Missing features
CUST-8521,2025-07-01,Enterprise,South,Social Media,4999,4,74.9,7.0,6,False,,
CUST-8522,2025-07-01,Basic,East,Social Media,499,3,70.8,8.1,6,False,,
CUST-8523,2025-07-01,Enterprise,East,Referral,4999,0,58.7,4.4,6,False,,
CUST-8524,2025-07-01,Basic,South,Paid Ads,499,3,42.5,7.1,6,False,,
CUST-8525,2025-07-01,Pro,East,Partnership,1499,5,52.8,8.5,6,False,,
CUST-8526,2025-07-01,Pro,East,Social Media,1499,5,91.3,5.7,6,False,,
CUST-8527,2025-07-02,Pro,East,Referral,1499,3,43.8,7.7,5,False,,
CUST-8528,2025-07-02,Basic,East,Partnership,499,2,92.3,8.8,2,True,2025-08-31,Poor support experience
CUST-8529,2025-07-02,Pro,North,Paid Ads,1499,4,53.4,5.3,0,True,2025-07-02,No longer needed
CUST-8530,2025-07-02,Enterprise,East,Organic Search,4999,4,73.3,6.6,5,False,,
CUST-8531,2025-07-02,Basic,North,Referral,499,1,52.4,8.7,3,True,2025-10-01,Too expensive
CUST-8532,2025-07-02,Pro,North,Social Media,1499,2,41.5,7.6,5,False,,
CUST-8533,2025-07-02,Basic,West,Paid Ads,499,3,55.7,6.3,5,False,,
CUST-8534,2025-07-02,Pro,South,Paid Ads,1499,3,55.8,8.3,0,True,2025-07-02,Poor support experience
CUST-8535,2025-07-02,Basic,South,Paid Ads,499,3,65.1,6.4,5,False,,
CUST-8536,2025-07-02,Basic,East,Referral,499,4,98.0,8.7,5,False,,
CUST-8537,2025-07-02,Basic,West,Social Media,499,3,69.4,8.1,3,True,2025-10-01,No longer needed
CUST-8538,2025-07-03,Pro,East,Social Media,1499,2,88.0,3.8,5,False,,
CUST-8539,2025-07-03,Pro,South,Social Media,1499,2,68.4,7.1,5,False,,
CUST-8540,2025-07-03,Basic,East,Organic Search,499,3,49.6,4.8,5,False,,
CUST-8541,2025-07-03,Enterprise,North,Referral,4999,0,70.7,8.2,5,False,,
CUST-8542,2025-07-03,Pro,East,Paid Ads,1499,2,70.5,5.8,5,False,,
CUST-8543,2025-07-03,Basic,South,Referral,499,1,56.6,4.8,5,False,,
CUST-8544,2025-07-03,Pro,North,Organic Search,1499,2,79.9,3.5,5,False,,
CUST-8545,2025-07-03,Basic,West,Paid Ads,499,3,80.5,8.5,5,False,,
CUST-8546,2025-07-04,Basic,North,Social Media,499,3,42.3,8.0,1,True,2025-08-03,Missing features
CUST-8547,2025-07-04,Pro,East,Social Media,1499,6,56.1,6.3,5,False,,
CUST-8548,2025-07-04,Pro,North,Paid Ads,1499,2,51.9,7.5,1,True,2025-08-03,Missing features
CUST-8549,2025-07-04,Pro,West,Social Media,1499,1,51.9,7.0,5,False,,
CUST-8550,2025-07-04,Pro,North,Paid Ads,1499,3,78.5,6.4,5,False,,
CUST-8551,2025-07-04,Enterprise,East,Paid Ads,4999,1,72.6,7.6,5,False,,
CUST-8552,2025-07-04,Pro,East,Organic Search,1499,1,37.2,6.7,5,False,,
CUST-8553,2025-07-04,Pro,South,Social Media,1499,6,74.9,4.1,5,False,,
CUST-8554,2025-07-04,Basic,North,Paid Ads,499,0,18.3,8.7,5,False,,
CUST-8555,2025-07-04,Basic,South,Paid Ads,499,3,71.9,5.5,5,False,,
CUST-8556,2025-07-04,Basic,East,Organic Search,499,3,44.2,6.1,5,False,,
CUST-8557,2025-07-05,Basic,South,Social Media,499,3,96.4,4.9,5,False,,
CUST-8558,2025-07-05,Enterprise,West,Organic Search,4999,3,35.4,8.9,5,False,,
CUST-8559,2025-07-05,Pro,North,Partnership,1499,3,70.5,6.3,5,False,,
CUST-8560,2025-07-05,Pro,South,Referral,1499,3,63.4,7.8,5,False,,
CUST-8561,2025-07-05,Pro,North,Paid Ads,1499,2,67.5,6.6,5,False,,
CUST-8562,2025-07-06,Enterprise,South,Social Media,4999,2,58.6,7.3,5,False,,
CUST-8563,2025-07-06,Basic,West,Social Media,499,2,28.4,8.6,5,False,,
CUST-8564,2025-07-06,Pro,North,Paid Ads,1499,4,55.9,6.8,5,False,,
CUST-8565,2025-07-06,Pro,West,Organic Search,1499,0,67.2,6.2,5,False,,
CUST-8566,2025-07-06,Basic,East,Referral,499,1,68.0,6.5,5,False,,
CUST-8567,2025-07-06,Basic,East,Paid Ads,499,0,55.3,8.1,5,False,,
CUST-8568,2025-07-06,Enterprise,North,Paid Ads,4999,2,71.1,5.2,5,False,,
CUST-8569,2025-07-06,Basic,West,Paid Ads,499,3,78.8,8.2,4,True,2025-11-04,Missing features
CUST-8570,2025-07-06,Enterprise,East,Referral,4999,2,46.3,3.9,5,False,,
CUST-8571,2025-07-06,Basic,East,Social Media,499,2,95.3,8.1,5,False,,
CUST-8572,2025-07-06,Pro,South,Organic Search,1499,0,69.4,6.2,5,False,,
CUST-8573,2025-07-06,Basic,East,Organic Search,499,3,47.5,10.0,5,False,,
CUST-8574,2025-07-06,Pro,North,Paid Ads,1499,3,39.3,3.7,5,False,,
CUST-8575,2025-07-06,Enterprise,South,Organic Search,4999,2,56.0,7.9,5,False,,
CUST-8576,2025-07-07,Pro,South,Paid Ads,1499,2,100.0,8.0,5,False,,
CUST-8577,2025-07-07,Basic,West,Paid Ads,499,4,82.5,6.7,1,True,2025-08-06,No longer needed
CUST-8578,2025-07-07,Basic,South,Social Media,499,2,62.2,8.4,4,True,2025-11-05,Too expensive
CUST-8579,2025-07-07,Pro,South,Partnership,1499,4,82.0,7.1,5,False,,
CUST-8580,2025-07-07,Pro,North,Referral,1499,7,53.3,8.3,5,False,,
CUST-8581,2025-07-07,Pro,South,Organic Search,1499,3,73.9,7.7,5,False,,
CUST-8582,2025-07-07,Pro,North,Organic Search,1499,4,50.6,4.2,1,True,2025-08-06,Missing features
CUST-8583,2025-07-07,Basic,West,Referral,499,0,60.9,7.2,5,False,,
CUST-8584,2025-07-07,Basic,South,Social Media,499,3,100.0,7.5,5,False,,
CUST-8585,2025-07-07,Pro,East,Referral,1499,8,49.1,5.1,5,True,2025-12-06,No longer needed
CUST-8586,2025-07-08,Enterprise,West,Paid Ads,4999,4,61.5,5.9,0,True,2025-07-08,Poor support experience
CUST-8587,2025-07-08,Pro,East,Partnership,1499,2,76.8,6.9,5,False,,
CUST-8588,2025-07-08,Basic,East,Organic Search,499,1,58.4,7.3,5,False,,
CUST-8589,2025-07-08,Pro,East,Referral,1499,3,70.8,4.9,5,False,,
CUST-8590,2025-07-08,Pro,South,Partnership,1499,3,34.3,10.0,5,False,,
CUST-8591,2025-07-08,Pro,East,Organic Search,1499,2,47.3,6.5,5,False,,
CUST-8592,2025-07-08,Basic,West,Partnership,499,3,75.2,8.9,5,False,,
CUST-8593,2025-07-08,Basic,East,Organic Search,499,3,32.5,9.0,5,False,,
CUST-8594,2025-07-09,Pro,East,Organic Search,1499,3,63.7,7.5,5,False,,
CUST-8595,2025-07-09,Pro,North,Social Media,1499,1,88.4,6.9,5,False,,
CUST-8596,2025-07-09,Basic,North,Organic Search,499,5,42.2,6.3,5,False,,
CUST-8597,2025-07-09,Basic,East,Referral,499,2,37.7,8.1,5,False,,
CUST-8598,2025-07-09,Basic,South,Referral,499,1,82.0,4.9,5,True,2025-12-08,Missing features
CUST-8599,2025-07-09,Pro,North,Organic Search,1499,5,43.9,5.8,5,False,,
CUST-8600,2025-07-09,Pro,South,Organic Search,1499,2,46.3,6.1,5,False,,
CUST-8601,2025-07-09,Basic,South,Paid Ads,499,3,16.6,6.9,5,False,,
CUST-8602,2025-07-09,Pro,East,Social Media,1499,1,69.6,10.0,5,False,,
CUST-8603,2025-07-09,Basic,North,Social Media,499,0,30.6,9.0,5,False,,
CUST-8604,2025-07-09,Basic,West,Referral,499,2,76.7,10.0,5,False,,
CUST-8605,2025-07-09,Pro,North,Organic Search,1499,3,58.7,5.3,3,True,2025-10-08,No longer needed
CUST-8606,2025-07-09,Basic,East,Paid Ads,499,3,57.3,5.3,5,False,,
CUST-8607,2025-07-10,Basic,North,Paid Ads,499,4,51.1,6.5,1,True,2025-08-09,Too expensive
CUST-8608,2025-07-10,Basic,East,Referral,499,4,57.8,3.8,5,False,,
CUST-8609,2025-07-10,Enterprise,East,Referral,4999,0,41.5,6.0,5,False,,
CUST-8610,2025-07-10,Enterprise,West,Organic Search,4999,4,56.3,7.0,3,True,2025-10-09,Too expensive
CUST-8611,2025-07-10,Basic,West,Organic Search,499,4,99.2,10.0,5,False,,
CUST-8612,2025-07-11,Basic,North,Social Media,499,3,67.9,5.1,5,False,,
CUST-8613,2025-07-11,Enterprise,West,Referral,4999,5,36.0,7.7,5,False,,
CUST-8614,2025-07-11,Basic,South,Referral,499,5,59.0,6.9,5,False,,
CUST-8615,2025-07-11,Basic,East,Paid Ads,499,2,68.6,5.0,5,False,,
CUST-8616,2025-07-11,Basic,North,Referral,499,7,36.2,6.7,0,True,2025-07-11,Missing features
CUST-8617,2025-07-11,Enterprise,East,Organic Search,4999,5,65.0,8.3,5,False,,
CUST-8618,2025-07-11,Basic,North,Organic Search,499,1,41.5,10.0,5,False,,
CUST-8619,2025-07-12,Enterprise,South,Social Media,4999,3,45.4,5.1,5,False,,
CUST-8620,2025-07-12,Basic,South,Paid Ads,499,1,47.2,5.7,0,True,2025-07-12,Missing features
CUST-8621,2025-07-12,Basic,North,Partnership,499,4,61.5,8.4,0,True,2025-07-12,Missing features
CUST-8622,2025-07-12,Basic,West,Social Media,499,4,75.0,4.4,5,False,,
CUST-8623,2025-07-12,Enterprise,North,Referral,4999,1,63.7,9.4,5,False,,
CUST-8624,2025-07-12,Pro,East,Organic Search,1499,6,83.0,10.0,5,False,,
CUST-8625,2025-07-12,Basic,South,Organic Search,499,1,94.0,4.9,5,False,,
CUST-8626,2025-07-13,Enterprise,West,Organic Search,4999,2,69.9,6.6,5,False,,
CUST-8627,2025-07-13,Pro,South,Referral,1499,2,68.3,7.8,5,False,,
CUST-8628,2025-07-13,Enterprise,East,Organic Search,4999,1,44.6,8.1,5,False,,
CUST-8629,2025-07-13,Pro,West,Social Media,1499,5,75.2,8.4,5,False,,
CUST-8630,2025-07-13,Basic,South,Organic Search,499,2,13.0,6.9,5,False,,
CUST-8631,2025-07-13,Pro,North,Organic Search,1499,4,81.2,8.3,5,False,,
CUST-8632,2025-07-13,Basic,North,Paid Ads,499,2,19.7,5.0,5,False,,
CUST-8633,2025-07-13,Pro,West,Social Media,1499,2,38.8,6.9,5,False,,
CUST-8634,2025-07-13,Pro,South,Referral,1499,3,90.3,9.7,5,False,,
CUST-8635,2025-07-14,Pro,North,Referral,1499,1,35.5,5.4,5,False,,
CUST-8636,2025-07-14,Pro,West,Social Media,1499,1,65.3,3.5,5,False,,
CUST-8637,2025-07-14,Pro,East,Organic Search,1499,3,79.5,7.6,5,False,,
CUST-8638,2025-07-14,Pro,South,Social Media,1499,0,50.0,8.5,5,False,,
CUST-8639,2025-07-14,Pro,North,Partnership,1499,2,60.4,6.8,5,False,,
CUST-8640,2025-07-14,Basic,West,Organic Search,499,1,77.7,2.1,5,False,,
CUST-8641,2025-07-14,Enterprise,South,Referral,4999,3,41.9,8.0,5,False,,
CUST-8642,2025-07-14,Pro,South,Social Media,1499,2,59.3,9.4,5,False,,
CUST-8643,2025-07-14,Basic,North,Paid Ads,499,2,60.6,7.4,1,True,2025-08-13,Missing features
CUST-8644,2025-07-15,Basic,East,Organic Search,499,2,80.2,8.0,5,False,,
CUST-8645,2025-07-15,Basic,North,Paid Ads,499,2,45.5,6.4,5,False,,
CUST-8646,2025-07-15,Enterprise,West,Social Media,4999,1,54.7,7.8,5,False,,
CUST-8647,2025-07-15,Enterprise,North,Paid Ads,4999,5,84.3,6.6,3,True,2025-10-14,No longer needed
CUST-8648,2025-07-15,Basic,East,Referral,499,3,68.2,10.0,5,False,,
CUST-8649,2025-07-15,Enterprise,East,Organic Search,4999,2,67.1,4.1,5,False,,
CUST-8650,2025-07-15,Pro,South,Organic Search,1499,3,75.1,5.2,5,False,,
CUST-8651,2025-07-15,Basic,East,Social Media,499,3,76.4,4.8,5,False,,
CUST-8652,2025-07-15,Pro,South,Paid Ads,1499,2,81.8,5.0,2,True,2025-09-13,Poor support experience
CUST-8653,2025-07-15,Enterprise,South,Paid Ads,4999,2,42.7,10.0,5,False,,
CUST-8654,2025-07-15,Pro,East,Organic Search,1499,1,60.2,9.1,5,False,,
CUST-8655,2025-07-16,Basic,North,Referral,499,0,71.1,8.4,5,False,,
CUST-8656,2025-07-16,Pro,East,Referral,1499,1,58.6,7.8,5,False,,
CUST-8657,2025-07-16,Basic,South,Paid Ads,499,1,30.9,10.0,0,True,2025-07-16,Poor support experience
CUST-8658,2025-07-16,Pro,East,Paid Ads,1499,2,35.3,7.7,5,False,,
CUST-8659,2025-07-16,Enterprise,East,Referral,4999,1,100.0,7.9,5,False,,
